true_label,mac,ch_a,seq,len,power,unixtime,ie221_len,ie221_info,ie221,ie255_len,ie255_info,ie255,ie221_oui,ie221_fields,ie0_len,ie0_info,ie0,ie1_len,ie1_info,ie1,ie50_len,ie50_info,ie50,ie3_len,ie3_info,ie3,ie45_len,ie45_info,ie45,ie45_bitmask,ie45_flags,ie127_len,ie127_info,ie127,ie191_len,ie191_info,ie191,ie107_len,ie107_info,ie107
0,d2:7f:47:24:0c:68,6,4021,26,-32,1681285831.1495,46,"[[0, 23, 242, 10, 0, 1, 4, 0, 0, 0, 0], [0, 144, 76, 51, 45, 64, 23, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 80, 242, 8, 0, 15, 0, 0], [0, 16, 24, 2, 0, 0, 16, 0, 0]]",69253,0,[],0,67912,1341,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[7],7,26,"[45, 64, 23, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",387,255,132,8,"[4, 0, 8, 132, 0, 0, 0, 64]",208,-1.0,-1,-1.0,7.0,"[15, 255, 255, 255, 255, 255, 255]",1545.0
0,d2:7f:47:24:0c:68,6,4022,26,-38,1681285831.173262,46,"[[0, 23, 242, 10, 0, 1, 4, 0, 0, 0, 0], [0, 144, 76, 51, 45, 64, 23, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 80, 242, 8, 0, 15, 0, 0], [0, 16, 24, 2, 0, 0, 16, 0, 0]]",69253,0,[],0,67912,1341,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[8],8,26,"[45, 64, 23, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",387,255,132,8,"[4, 0, 8, 132, 0, 0, 0, 64]",208,-1.0,-1,-1.0,7.0,"[15, 255, 255, 255, 255, 255, 255]",1545.0
0,d2:7f:47:24:0c:68,6,4023,26,-38,1681285831.193572,46,"[[0, 23, 242, 10, 0, 1, 4, 0, 0, 0, 0], [0, 144, 76, 51, 45, 64, 23, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 80, 242, 8, 0, 15, 0, 0], [0, 16, 24, 2, 0, 0, 16, 0, 0]]",69253,0,[],0,67912,1341,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[8],8,26,"[45, 64, 23, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",387,255,132,8,"[4, 0, 8, 132, 0, 0, 0, 64]",208,-1.0,-1,-1.0,7.0,"[15, 255, 255, 255, 255, 255, 255]",1545.0
5,02:6f:4d:d6:1a:a5,6,2163,26,-46,1681285839.0,26,"[[0, 144, 76, 4, 8, 191, 12, 50, 112, 144, 15, 250, 255, 0, 0, 250, 255, 0, 0], [0, 80, 242, 8, 0, 17, 0], [0, 16, 24, 2, 0, 0, 16, 0, 0]]",63953,0,[],0,61782,2171,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[4],4,26,"[99, 17, 23, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",649,510,139,8,"[0, 0, 8, 128, 1, 64, 0, 64]",265,-1.0,-1,-1.0,-1.0,-1,-1.0
5,02:6f:4d:d6:1a:a5,6,2164,26,-46,1681285839.040514,26,"[[0, 144, 76, 4, 8, 191, 12, 50, 112, 144, 15, 250, 255, 0, 0, 250, 255, 0, 0], [0, 80, 242, 8, 0, 17, 0], [0, 16, 24, 2, 0, 0, 16, 0, 0]]",63953,0,[],0,61782,2171,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[4],4,26,"[99, 17, 23, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",649,510,139,8,"[0, 0, 8, 128, 1, 64, 0, 64]",265,-1.0,-1,-1.0,-1.0,-1,-1.0
5,02:6f:4d:d6:1a:a5,6,2165,26,-42,1681285839.084013,26,"[[0, 144, 76, 4, 8, 191, 12, 50, 112, 144, 15, 250, 255, 0, 0, 250, 255, 0, 0], [0, 80, 242, 8, 0, 17, 0], [0, 16, 24, 2, 0, 0, 16, 0, 0]]",63953,0,[],0,61782,2171,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[5],5,26,"[99, 17, 23, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",649,510,139,8,"[0, 0, 8, 128, 1, 64, 0, 64]",265,-1.0,-1,-1.0,-1.0,-1,-1.0
5,02:6f:4d:d6:1a:a5,6,2166,26,-42,1681285839.124541,26,"[[0, 144, 76, 4, 8, 191, 12, 50, 112, 144, 15, 250, 255, 0, 0, 250, 255, 0, 0], [0, 80, 242, 8, 0, 17, 0], [0, 16, 24, 2, 0, 0, 16, 0, 0]]",63953,0,[],0,61782,2171,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[5],5,26,"[99, 17, 23, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",649,510,139,8,"[0, 0, 8, 128, 1, 64, 0, 64]",265,-1.0,-1,-1.0,-1.0,-1,-1.0
5,02:6f:4d:d6:1a:a5,6,2167,26,-44,1681285839.173758,26,"[[0, 144, 76, 4, 8, 191, 12, 50, 112, 144, 15, 250, 255, 0, 0, 250, 255, 0, 0], [0, 80, 242, 8, 0, 17, 0], [0, 16, 24, 2, 0, 0, 16, 0, 0]]",63953,0,[],0,61782,2171,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[6],6,26,"[99, 17, 23, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",649,510,139,8,"[0, 0, 8, 128, 1, 64, 0, 64]",265,-1.0,-1,-1.0,-1.0,-1,-1.0
5,02:6f:4d:d6:1a:a5,6,2168,26,-48,1681285839.213178,26,"[[0, 144, 76, 4, 8, 191, 12, 50, 112, 144, 15, 250, 255, 0, 0, 250, 255, 0, 0], [0, 80, 242, 8, 0, 17, 0], [0, 16, 24, 2, 0, 0, 16, 0, 0]]",63953,0,[],0,61782,2171,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[6],6,26,"[99, 17, 23, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",649,510,139,8,"[0, 0, 8, 128, 1, 64, 0, 64]",265,-1.0,-1,-1.0,-1.0,-1,-1.0
5,02:6f:4d:d6:1a:a5,6,2169,26,-44,1681285839.262471,26,"[[0, 144, 76, 4, 8, 191, 12, 50, 112, 144, 15, 250, 255, 0, 0, 250, 255, 0, 0], [0, 80, 242, 8, 0, 17, 0], [0, 16, 24, 2, 0, 0, 16, 0, 0]]",63953,0,[],0,61782,2171,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[7],7,26,"[99, 17, 23, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",649,510,139,8,"[0, 0, 8, 128, 1, 64, 0, 64]",265,-1.0,-1,-1.0,-1.0,-1,-1.0
