true_label,mac,ch_a,seq,len,power,unixtime,ie221_len,ie221_info,ie221,ie255_len,ie255_info,ie255,ie221_oui,ie221_fields,ie0_len,ie0_info,ie0,ie1_len,ie1_info,ie1,ie50_len,ie50_info,ie50,ie3_len,ie3_info,ie3,ie45_len,ie45_info,ie45,ie45_bitmask,ie45_flags,ie127_len,ie127_info,ie127,ie107_len,ie107_info,ie107,ie191_len,ie191_info,ie191
22,0e:d5:ec:41:48:66,1,395,26,-38,1681285995.331242,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[3],3,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,0e:d5:ec:41:48:66,1,396,26,-38,1681285995.351492,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[3],3,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,f2:38:a9:61:f9:78,1,949,26,-34,1681285995.423054,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,f2:38:a9:61:f9:78,1,950,26,-34,1681285995.443329,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
7,26:d4:20:34:5e:95,1,1389,26,-30,1681286001.474653,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[45, 0, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",327.0,255.0,72.0,8.0,"[0, 0, 8, 128, 0, 0, 0, 64]",200.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,fa:59:25:99:32:33,1,2526,26,-38,1681286003.023451,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[3],3,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,fa:59:25:99:32:33,1,2527,26,-36,1681286003.043686,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[3],3,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,3a:9a:9a:c2:93:c6,1,1553,26,-34,1681286003.115847,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[2],2,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,3a:9a:9a:c2:93:c6,1,1554,26,-34,1681286003.136098,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[2],2,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,6e:29:00:11:1a:c4,1,1348,26,-30,1681286003.484007,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,6e:29:00:11:1a:c4,1,1349,26,-30,1681286003.504262,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
3,62:c9:8e:44:91:ac,1,368,18,-31,1681286025.134457,4,"[[0, 80, 242, 8, 0, 19, 0]]",21071,0,[],0,20722,349,0,[],0,8,"[2, 4, 11, 12, 18, 22, 24, 36]",129,4,"[48, 72, 96, 108]",324,1,[1],1,26.0,"[111, 1, 23, 255, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[4, 0, 0, 0, 0, 0, 0, 64]",68.0,-1.0,-1,-1.0,12.0,"[49, 113, 0, 3, 254, 255, 0, 0, 254, 255, 0, 0]",1183.0
3,62:c9:8e:44:91:ac,1,369,18,-31,1681286025.170531,4,"[[0, 80, 242, 8, 0, 19, 0]]",21071,0,[],0,20722,349,0,[],0,8,"[2, 4, 11, 12, 18, 22, 24, 36]",129,4,"[48, 72, 96, 108]",324,1,[1],1,26.0,"[111, 1, 23, 255, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[4, 0, 0, 0, 0, 0, 0, 64]",68.0,-1.0,-1,-1.0,12.0,"[49, 113, 0, 3, 254, 255, 0, 0, 254, 255, 0, 0]",1183.0
3,62:c9:8e:44:91:ac,1,374,18,-35,1681286025.358393,4,"[[0, 80, 242, 8, 0, 19, 0]]",21071,0,[],0,20722,349,0,[],0,8,"[2, 4, 11, 12, 18, 22, 24, 36]",129,4,"[48, 72, 96, 108]",324,1,[4],4,26.0,"[111, 1, 23, 255, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[4, 0, 0, 0, 0, 0, 0, 64]",68.0,-1.0,-1,-1.0,12.0,"[49, 113, 0, 3, 254, 255, 0, 0, 254, 255, 0, 0]",1183.0
3,62:c9:8e:44:91:ac,1,381,18,-63,1681286025.61879,4,"[[0, 80, 242, 8, 0, 19, 0]]",21071,0,[],0,20722,349,0,[],0,8,"[2, 4, 11, 12, 18, 22, 24, 36]",129,4,"[48, 72, 96, 108]",324,1,[7],7,26.0,"[111, 1, 23, 255, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[4, 0, 0, 0, 0, 0, 0, 64]",68.0,-1.0,-1,-1.0,12.0,"[49, 113, 0, 3, 254, 255, 0, 0, 254, 255, 0, 0]",1183.0
3,62:c9:8e:44:91:ac,1,384,18,-63,1681286025.731716,4,"[[0, 80, 242, 8, 0, 19, 0]]",21071,0,[],0,20722,349,0,[],0,8,"[2, 4, 11, 12, 18, 22, 24, 36]",129,4,"[48, 72, 96, 108]",324,1,[9],9,26.0,"[111, 1, 23, 255, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[4, 0, 0, 0, 0, 0, 0, 64]",68.0,-1.0,-1,-1.0,12.0,"[49, 113, 0, 3, 254, 255, 0, 0, 254, 255, 0, 0]",1183.0
22,4e:9f:86:b9:6b:5e,1,2768,26,-30,1681286034.507117,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,e2:3e:d3:a8:92:f0,1,2853,26,-34,1681286041.083587,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,e2:3e:d3:a8:92:f0,1,2854,26,-32,1681286041.105635,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,de:42:11:5f:cf:69,1,3964,26,-38,1681286041.175474,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[3],3,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,de:42:11:5f:cf:69,1,3965,26,-38,1681286041.196399,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[3],3,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,a2:96:7f:2b:ae:bf,1,3462,26,-30,1681286041.222104,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[2],2,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,a2:96:7f:2b:ae:bf,1,3463,26,-30,1681286041.242364,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[2],2,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,7a:db:10:1e:40:62,1,1824,26,-36,1681286041.734522,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[3],3,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,7a:db:10:1e:40:62,1,1825,26,-36,1681286041.754782,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[3],3,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,16:e5:17:c0:f9:99,1,3484,26,-32,1681286041.872833,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[2],2,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,16:e5:17:c0:f9:99,1,3485,26,-34,1681286041.893091,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[2],2,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,92:fb:79:fc:0f:4e,1,3803,26,-30,1681286042.194774,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
22,92:fb:79:fc:0f:4e,1,3804,26,-30,1681286042.21506,0,[],0,28,"[[35, 1, 8, 8, 24, 0, 128, 32, 48, 2, 0, 13, 0, 159, 8, 0, 0, 0, 253, 255, 253, 255, 57, 28, 199, 113, 28, 7]]",1914,0,0,0,[],0,4,"[130, 132, 139, 150]",551,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[45, 64, 27, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",391.0,255.0,136.0,8.0,"[0, 0, 8, 4, 0, 0, 0, 64]",76.0,-1.0,-1,-1.0,-1.0,-1,-1.0
14,1e:74:1a:bc:dd:a7,1,884,26,-22,1681286044.474495,16,"[[0, 80, 242, 8, 0, 42, 0], [80, 111, 154, 22, 3, 1, 1, 101, 1, 1], [140, 253, 240, 1, 1, 2, 1, 0]]",14533705,3,"[[2, 0, 54]]",56,14532220,1485,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[173, 1, 19, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",703.0,510.0,193.0,10.0,"[0, 0, 10, 130, 0, 64, 0, 0, 0, 1]",205.0,-1.0,-1,-1.0,12.0,"[146, 241, 144, 51, 250, 255, 98, 3, 250, 255, 98, 3]",1794.0
14,1e:74:1a:bc:dd:a7,1,885,26,-22,1681286044.495457,16,"[[0, 80, 242, 8, 0, 42, 0], [80, 111, 154, 22, 3, 1, 1, 101, 1, 1], [140, 253, 240, 1, 1, 2, 1, 0]]",14533705,3,"[[2, 0, 35]]",37,14532220,1485,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[173, 1, 19, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",703.0,510.0,193.0,10.0,"[0, 0, 10, 130, 0, 64, 0, 0, 0, 1]",205.0,-1.0,-1,-1.0,12.0,"[146, 241, 144, 51, 250, 255, 98, 3, 250, 255, 98, 3]",1794.0
14,1e:74:1a:bc:dd:a7,1,886,26,-22,1681286044.515574,16,"[[0, 80, 242, 8, 0, 42, 0], [80, 111, 154, 22, 3, 1, 1, 101, 1, 1], [140, 253, 240, 1, 1, 2, 1, 0]]",14533705,3,"[[2, 0, 15]]",17,14532220,1485,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[173, 1, 19, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",703.0,510.0,193.0,10.0,"[0, 0, 10, 130, 0, 64, 0, 0, 0, 1]",205.0,-1.0,-1,-1.0,12.0,"[146, 241, 144, 51, 250, 255, 98, 3, 250, 255, 98, 3]",1794.0
14,1e:74:1a:bc:dd:a7,1,888,26,-24,1681286044.557905,16,"[[0, 80, 242, 8, 0, 42, 0], [80, 111, 154, 22, 3, 1, 1, 101, 1, 1], [140, 253, 240, 1, 1, 2, 1, 0]]",14533705,3,"[[2, 0, 35]]",37,14532220,1485,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[2],2,26.0,"[173, 1, 19, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",703.0,510.0,193.0,10.0,"[0, 0, 10, 130, 0, 64, 0, 0, 0, 1]",205.0,-1.0,-1,-1.0,12.0,"[146, 241, 144, 51, 250, 255, 98, 3, 250, 255, 98, 3]",1794.0
14,1e:74:1a:bc:dd:a7,1,889,26,-24,1681286044.578013,16,"[[0, 80, 242, 8, 0, 42, 0], [80, 111, 154, 22, 3, 1, 1, 101, 1, 1], [140, 253, 240, 1, 1, 2, 1, 0]]",14533705,3,"[[2, 0, 15]]",17,14532220,1485,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[2],2,26.0,"[173, 1, 19, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",703.0,510.0,193.0,10.0,"[0, 0, 10, 130, 0, 64, 0, 0, 0, 1]",205.0,-1.0,-1,-1.0,12.0,"[146, 241, 144, 51, 250, 255, 98, 3, 250, 255, 98, 3]",1794.0
14,1e:74:1a:bc:dd:a7,1,891,26,-32,1681286044.620579,16,"[[0, 80, 242, 8, 0, 42, 0], [80, 111, 154, 22, 3, 1, 1, 101, 1, 1], [140, 253, 240, 1, 1, 2, 1, 0]]",14533705,3,"[[2, 0, 35]]",37,14532220,1485,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[3],3,26.0,"[173, 1, 19, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",703.0,510.0,193.0,10.0,"[0, 0, 10, 130, 0, 64, 0, 0, 0, 1]",205.0,-1.0,-1,-1.0,12.0,"[146, 241, 144, 51, 250, 255, 98, 3, 250, 255, 98, 3]",1794.0
14,1e:74:1a:bc:dd:a7,1,892,26,-32,1681286044.64071,16,"[[0, 80, 242, 8, 0, 42, 0], [80, 111, 154, 22, 3, 1, 1, 101, 1, 1], [140, 253, 240, 1, 1, 2, 1, 0]]",14533705,3,"[[2, 0, 15]]",17,14532220,1485,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[3],3,26.0,"[173, 1, 19, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",703.0,510.0,193.0,10.0,"[0, 0, 10, 130, 0, 64, 0, 0, 0, 1]",205.0,-1.0,-1,-1.0,12.0,"[146, 241, 144, 51, 250, 255, 98, 3, 250, 255, 98, 3]",1794.0
19,2a:fc:7b:1a:9a:c3,1,662,26,-26,1681286048.625314,16,"[[0, 80, 242, 8, 0, 39, 0], [80, 111, 154, 22, 3, 1, 1, 101, 1, 1], [140, 253, 240, 1, 1, 2, 1, 0]]",14533702,3,"[[2, 0, 28]]",30,14532220,1482,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[173, 1, 19, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",703.0,510.0,193.0,10.0,"[0, 0, 10, 130, 0, 64, 0, 0, 0, 1]",205.0,-1.0,-1,-1.0,12.0,"[146, 249, 145, 51, 250, 255, 98, 3, 250, 255, 98, 3]",1803.0
19,2a:fc:7b:1a:9a:c3,1,663,26,-26,1681286048.64631,16,"[[0, 80, 242, 8, 0, 39, 0], [80, 111, 154, 22, 3, 1, 1, 101, 1, 1], [140, 253, 240, 1, 1, 2, 1, 0]]",14533702,3,"[[2, 0, 8]]",10,14532220,1482,0,[],0,4,"[2, 4, 11, 22]",39,8,"[12, 18, 24, 36, 48, 72, 96, 108]",414,1,[1],1,26.0,"[173, 1, 19, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",703.0,510.0,193.0,10.0,"[0, 0, 10, 130, 0, 64, 0, 0, 0, 1]",205.0,-1.0,-1,-1.0,12.0,"[146, 249, 145, 51, 250, 255, 98, 3, 250, 255, 98, 3]",1803.0
